SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
check-overflow.js,,0.3857884509538935,DynaMOSA,,true,0.2857142857142857,12,20,0.6,8,11,0.7272727272727273,1,1,1,,,,2.5250000953674316,60.01400017738342,62.539000272750854,200,6200,1
date-from-array.js,,0.3857884509538935,DynaMOSA,,true,0.5,4,8,0.5,6,14,0.42857142857142855,1,2,0.5,,,,0.3380000591278076,60.015000104904175,60.35300016403198,159,4932,1
date-from-array.js,,0.3857884509538935,DynaMOSA,,true,1,7,8,0.875,14,14,1,2,2,1,,,,0.30900001525878906,60.00699996948242,60.31599998474121,169,5257,1
from-anything.js,,0.3857884509538935,DynaMOSA,,true,0.23076923076923078,14,34,0.4117647058823529,20,56,0.35714285714285715,2,5,0.4,,,,0.5449998378753662,60.01300001144409,60.55799984931946,125,3905,1
from-anything.js,,0.3857884509538935,DynaMOSA,,true,0.5641025641025641,24,34,0.7058823529411765,45,56,0.8035714285714286,5,5,1,,,,0.44300007820129395,60.013999938964844,60.45700001716614,118,3677,1
from-array.js,,0.3857884509538935,DynaMOSA,,true,0.0851063829787234,2,52,0.038461538461538464,5,74,0.06756756756756757,2,5,0.4,,,,0.5390000343322754,60.01899981498718,60.55799984931946,104,3229,1
from-object.js,,0.3857884509538935,DynaMOSA,,true,0.3333333333333333,2,4,0.5,6,7,0.8571428571428571,2,2,1,,,,0.562000036239624,60.01100015640259,60.57300019264221,99,3091,1
from-string-and-array.js,,0.3857884509538935,DynaMOSA,,true,0.35294117647058826,5,16,0.3125,14,29,0.4827586206896552,1,1,1,,,,0.6370000839233398,60.007999897003174,60.644999980926514,103,3209,1
from-string-and-format.js,,0.3857884509538935,DynaMOSA,,true,0.2777777777777778,17,32,0.53125,37,56,0.6607142857142857,2,4,0.5,,,,0.6119999885559082,60.008999824523926,60.620999813079834,87,2700,1
from-string.js,,0.3857884509538935,DynaMOSA,,true,0.03508771929824561,1,50,0.02,6,96,0.0625,1,9,0.1111111111111111,,,,0.6119999885559082,60.2039999961853,60.81599998474121,92,2870,1
from-string.js,,0.3857884509538935,DynaMOSA,,true,0.08771929824561403,2,50,0.04,10,96,0.10416666666666667,3,9,0.3333333333333333,,,,0.6510000228881836,60.01099991798401,60.66199994087219,83,2598,1
from-string.js,,0.3857884509538935,DynaMOSA,,true,0.2982456140350877,8,50,0.16,22,96,0.22916666666666666,5,9,0.5555555555555556,,,,0.7580001354217529,60.01599979400635,60.7739999294281,78,2433,1
parsing-flags.js,,0.3857884509538935,DynaMOSA,,true,1,1,2,0.5,4,4,1,2,2,1,,,,0.5889999866485596,0,0.5889999866485596,0,30,1
valid.js,,0.3857884509538935,DynaMOSA,,true,0.45454545454545453,1,8,0.125,4,16,0.25,1,3,0.3333333333333333,,,,0.682999849319458,60.014999866485596,60.697999715805054,83,2575,1
valid.js,,0.3857884509538935,DynaMOSA,,true,1.0909090909090908,3,8,0.375,9,16,0.5625,2,3,0.6666666666666666,,,,0.622999906539917,60.01800012588501,60.64100003242493,90,2815,1
