SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
articulationPoints.js,,0.8569539675635921,DynaMOSA,,true,1,1,12,0.08333333333333333,12,28,0.42857142857142855,3,7,0.42857142857142855,,,,1.863999843597412,6.593999862670898,8.45799970626831,17,557,1
bellmanFord.js,,0.8569539675635921,DynaMOSA,,true,0.5,2,6,0.3333333333333333,9,18,0.5,2,4,0.5,,,,0.3880000114440918,60.009000062942505,60.3970000743866,117,3632,1
breadthFirstSearch.js,,0.8569539675635921,DynaMOSA,,true,0.875,3,8,0.375,21,25,0.84,6,6,1,,,,0.49899983406066895,60.00399994850159,60.502999782562256,134,4177,1
graphBridges.js,,0.8569539675635921,DynaMOSA,,true,1,0,8,0,10,26,0.38461538461538464,3,7,0.42857142857142855,,,,0.3689999580383301,4.695000171661377,5.064000129699707,10,340,1
depthFirstSearch.js,,0.8569539675635921,DynaMOSA,,true,0.7142857142857143,0,6,0,13,20,0.65,5,7,0.7142857142857143,,,,0.3640000820159912,60.00100016593933,60.36500024795532,173,5369,1
detectDirectedCycle.js,,0.8569539675635921,DynaMOSA,,true,1,3,8,0.375,17,30,0.5666666666666667,3,5,0.6,,,,0.4119999408721924,0.8819999694824219,1.2939999103546143,2,92,1
detectUndirectedCycle.js,,0.8569539675635921,DynaMOSA,,true,1,0,8,0,5,23,0.21739130434782608,1,3,0.3333333333333333,,,,0.40400004386901855,0,0.40400004386901855,0,30,1
detectUndirectedCycleUsingDisjointSet.js,,0.8569539675635921,DynaMOSA,,true,0.8333333333333334,0,2,0,7,9,0.7777777777777778,2,4,0.5,,,,0.434999942779541,60.00499987602234,60.43999981880188,108,3351,1
dijkstra.js,,0.8569539675635921,DynaMOSA,,true,0.38461538461538464,2,10,0.2,12,25,0.48,1,3,0.3333333333333333,,,,0.56600022315979,60.01699995994568,60.58300018310547,91,2835,1
eulerianPath.js,,0.8569539675635921,DynaMOSA,,true,0.2777777777777778,5,14,0.35714285714285715,18,36,0.5,2,4,0.5,,,,0.5720000267028809,60.00699996948242,60.5789999961853,98,3044,1
floydWarshall.js,,0.8569539675635921,DynaMOSA,,true,0.7857142857142857,4,6,0.6666666666666666,19,22,0.8636363636363636,8,8,1,,,,0.5269999504089355,60.014999866485596,60.54199981689453,98,3046,1
hamiltonianCycle.js,,0.8569539675635921,DynaMOSA,,true,0.1875,2,10,0.2,17,31,0.5483870967741935,4,6,0.6666666666666666,,,,0.5510001182556152,60.00399994850159,60.5550000667572,87,2713,1
kruskal.js,,0.8569539675635921,DynaMOSA,,true,0.5555555555555556,3,10,0.3,10,18,0.5555555555555556,2,4,0.5,,,,0.619999885559082,60.01900005340576,60.638999938964844,91,2820,1
prim.js,,0.8569539675635921,DynaMOSA,,true,0.4,3,12,0.25,13,23,0.5652173913043478,2,3,0.6666666666666666,,,,0.6459999084472656,60.014999866485596,60.66099977493286,89,2759,1
stronglyConnectedComponents.js,,0.8569539675635921,DynaMOSA,,true,0.7,2,8,0.25,16,34,0.47058823529411764,3,10,0.3,,,,0.7799999713897705,60.01400017738342,60.79400014877319,79,2470,1
topologicalSort.js,,0.8569539675635921,DynaMOSA,,true,0.75,1,2,0.5,7,15,0.4666666666666667,1,5,0.2,,,,0.5920000076293945,60.00500011444092,60.59700012207031,75,2348,1
bfTravellingSalesman.js,,0.8569539675635921,DynaMOSA,,true,0.4375,3,12,0.25,22,40,0.55,4,6,0.6666666666666666,,,,0.7389998435974121,60.013999938964844,60.752999782562256,73,2276,1
