SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
help.js,,0.5049714658831053,DynaMOSA,,true,0.3695652173913043,13,66,0.19696969696969696,43,119,0.36134453781512604,19,37,0.5135135135135135,,,,2.123000144958496,60.03000020980835,62.153000354766846,96,2977,1
option.js,,0.5049714658831053,DynaMOSA,,true,0.7931034482758621,6,18,0.3333333333333333,48,57,0.8421052631578947,13,15,0.8666666666666667,,,,0.437999963760376,60.015000104904175,60.45300006866455,159,4929,1
option.js,,0.5049714658831053,DynaMOSA,,true,0.896551724137931,6,18,0.3333333333333333,48,57,0.8421052631578947,13,15,0.8666666666666667,,,,0.3059999942779541,60.00500011444092,60.31100010871887,194,6015,1
suggestSimilar.js,,0.5049714658831053,DynaMOSA,,true,0.5,15,32,0.46875,27,46,0.5869565217391305,3,6,0.5,,,,0.44499993324279785,60.01599979400635,60.460999727249146,142,4425,1
