SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
application.js,,0.2941726463644733,DynaMOSA,,true,0.6162790697674418,33,52,0.6346153846153846,135,187,0.7219251336898396,18,26,0.6923076923076923,,,,3.743000030517578,60.03399991989136,63.776999950408936,48,1518,1
request.js,,0.2941726463644733,DynaMOSA,,true,0.42028985507246375,11,44,0.25,62,109,0.5688073394495413,8,20,0.4,,,,1.3660001754760742,60.05200004577637,61.41800022125244,62,1952,1
response.js,,0.2941726463644733,DynaMOSA,,true,0.19823788546255505,24,174,0.13793103448275862,108,363,0.2975206611570248,14,41,0.34146341463414637,,,,8.286999940872192,60.188000202178955,68.47500014305115,8,272,1
utils.js,,0.2941726463644733,DynaMOSA,,true,0.045454545454545456,3,34,0.08823529411764706,3,76,0.039473684210526314,1,14,0.07142857142857142,,,,0.9700000286102295,60.01600003242493,60.986000061035156,118,3665,1
utils.js,,0.2941726463644733,DynaMOSA,,true,0.10606060606060606,5,34,0.14705882352941177,5,76,0.06578947368421052,3,14,0.21428571428571427,,,,0.6010000705718994,60.00600004196167,60.60700011253357,93,2897,1
utils.js,,0.2941726463644733,DynaMOSA,,true,0.19696969696969696,7,34,0.20588235294117646,9,76,0.11842105263157894,4,14,0.2857142857142857,,,,0.5410001277923584,60.01400017738342,60.55500030517578,106,3292,1
utils.js,,0.2941726463644733,DynaMOSA,,true,0.24242424242424243,9,34,0.2647058823529412,13,76,0.17105263157894737,5,14,0.35714285714285715,,,,0.5410001277923584,60.01600003242493,60.557000160217285,102,3184,1
utils.js,,0.2941726463644733,DynaMOSA,,true,0.2878787878787879,11,34,0.3235294117647059,17,76,0.2236842105263158,6,14,0.42857142857142855,,,,0.557999849319458,60.01799988746643,60.57599973678589,98,3043,1
utils.js,,0.2941726463644733,DynaMOSA,,true,0.45454545454545453,19,34,0.5588235294117647,25,76,0.32894736842105265,7,14,0.5,,,,0.4850001335144043,60.026000022888184,60.51100015640259,114,3550,1
utils.js,,0.2941726463644733,DynaMOSA,,true,0.5,21,34,0.6176470588235294,28,76,0.3684210526315789,8,14,0.5714285714285714,,,,0.5850000381469727,60.007999897003174,60.59299993515015,91,2841,1
view.js,,0.2941726463644733,DynaMOSA,,true,0.08695652173913043,1,16,0.0625,7,56,0.125,1,5,0.2,,,,0.682999849319458,60.087000131607056,60.769999980926514,84,2617,1
init.js,,0.2941726463644733,DynaMOSA,,true,0.5,0,2,0,1,11,0.09090909090909091,1,2,0.5,,,,1.069000005722046,60.007000207901,61.07600021362305,101,3142,1
query.js,,0.2941726463644733,DynaMOSA,,true,0.625,4,6,0.6666666666666666,8,16,0.5,1,2,0.5,,,,0.5800001621246338,60.014999866485596,60.59500002861023,98,3058,1
layer.js,,0.2941726463644733,DynaMOSA,,true,0.41935483870967744,9,22,0.4090909090909091,27,63,0.42857142857142855,4,5,0.8,,,,0.8390002250671387,60.019999980926514,60.85900020599365,62,1951,1
route.js,,0.2941726463644733,DynaMOSA,,true,0.2894736842105263,6,30,0.2,19,75,0.25333333333333335,5,8,0.625,,,,0.7850000858306885,60.01799988746643,60.80299997329712,69,2153,1
