SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
check-overflow.js,,0.9577596441541897,DynaMOSA,,true,0.2857142857142857,12,20,0.6,8,11,0.7272727272727273,1,1,1,,,,2.447999954223633,60.00800013542175,62.456000089645386,194,6036,1
date-from-array.js,,0.9577596441541897,DynaMOSA,,true,0.5,4,8,0.5,6,14,0.42857142857142855,1,2,0.5,,,,0.34600019454956055,60.01099991798401,60.35700011253357,167,5187,1
date-from-array.js,,0.9577596441541897,DynaMOSA,,true,1,7,8,0.875,14,14,1,2,2,1,,,,0.2950000762939453,60.009000062942505,60.30400013923645,181,5641,1
from-anything.js,,0.9577596441541897,DynaMOSA,,true,0.3333333333333333,21,34,0.6176470588235294,40,56,0.7142857142857143,5,5,1,,,,0.568000078201294,60.01799988746643,60.585999965667725,113,3507,1
from-anything.js,,0.9577596441541897,DynaMOSA,,true,0.6666666666666666,23,34,0.6764705882352942,44,56,0.7857142857142857,5,5,1,,,,0.45799994468688965,60.013999938964844,60.47199988365173,122,3796,1
from-array.js,,0.9577596441541897,DynaMOSA,,true,0.0851063829787234,2,52,0.038461538461538464,5,74,0.06756756756756757,2,5,0.4,,,,0.47500014305114746,60.12000012397766,60.59500026702881,115,3573,1
from-object.js,,0.9577596441541897,DynaMOSA,,true,0.3333333333333333,2,4,0.5,6,7,0.8571428571428571,2,2,1,,,,0.49699997901916504,60.00500011444092,60.50200009346008,116,3621,1
from-string-and-array.js,,0.9577596441541897,DynaMOSA,,true,0.35294117647058826,5,16,0.3125,14,29,0.4827586206896552,1,1,1,,,,0.5060000419616699,60.069000005722046,60.575000047683716,108,3354,1
from-string-and-format.js,,0.9577596441541897,DynaMOSA,,true,0.2777777777777778,17,32,0.53125,35,56,0.625,2,4,0.5,,,,1.5180001258850098,60.00600004196167,61.52400016784668,96,2986,1
from-string.js,,0.9577596441541897,DynaMOSA,,true,0.03508771929824561,1,50,0.02,6,96,0.0625,1,9,0.1111111111111111,,,,0.5060000419616699,60.01600003242493,60.5220000743866,105,3279,1
from-string.js,,0.9577596441541897,DynaMOSA,,true,0.08771929824561403,2,50,0.04,10,96,0.10416666666666667,3,9,0.3333333333333333,,,,0.6029999256134033,60.00999999046326,60.61299991607666,96,2998,1
from-string.js,,0.9577596441541897,DynaMOSA,,true,0.2982456140350877,8,50,0.16,22,96,0.22916666666666666,5,9,0.5555555555555556,,,,0.6080000400543213,60.026999950408936,60.63499999046326,86,2678,1
parsing-flags.js,,0.9577596441541897,DynaMOSA,,true,1,1,2,0.5,4,4,1,2,2,1,,,,0.5390000343322754,0,0.5390000343322754,0,30,1
valid.js,,0.9577596441541897,DynaMOSA,,true,0.45454545454545453,1,8,0.125,4,16,0.25,1,3,0.3333333333333333,,,,0.6079998016357422,60.020999908447266,60.62899971008301,91,2824,1
valid.js,,0.9577596441541897,DynaMOSA,,true,1.0909090909090908,3,8,0.375,9,16,0.5625,2,3,0.6666666666666666,,,,0.556999921798706,60.00500011444092,60.562000036239624,94,2915,1
