SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
check-overflow.js,,0.5316696532084647,DynaMOSA,,true,0.2857142857142857,12,20,0.6,8,11,0.7272727272727273,1,1,1,,,,2.4200000762939453,60.013999938964844,62.43400001525879,197,6131,1
date-from-array.js,,0.5316696532084647,DynaMOSA,,true,0.5,4,8,0.5,6,14,0.42857142857142855,1,2,0.5,,,,0.3280000686645508,60.01200008392334,60.34000015258789,162,5044,1
date-from-array.js,,0.5316696532084647,DynaMOSA,,true,1,7,8,0.875,14,14,1,2,2,1,,,,0.2929999828338623,60.00499987602234,60.2979998588562,184,5729,1
from-anything.js,,0.5316696532084647,DynaMOSA,,true,0.3333333333333333,20,34,0.5882352941176471,39,56,0.6964285714285714,5,5,1,,,,0.6170001029968262,60.007999897003174,60.625,113,3506,1
from-anything.js,,0.5316696532084647,DynaMOSA,,true,0.6666666666666666,23,34,0.6764705882352942,44,56,0.7857142857142857,5,5,1,,,,0.43600010871887207,60.01300001144409,60.449000120162964,120,3733,1
from-array.js,,0.5316696532084647,DynaMOSA,,true,0.0851063829787234,2,52,0.038461538461538464,5,74,0.06756756756756757,2,5,0.4,,,,0.48600006103515625,60.00800013542175,60.49400019645691,115,3590,1
from-object.js,,0.5316696532084647,DynaMOSA,,true,0.3333333333333333,3,4,0.75,7,7,1,2,2,1,,,,0.4760000705718994,60.00200009346008,60.47800016403198,114,3533,1
from-string-and-array.js,,0.5316696532084647,DynaMOSA,,true,0.35294117647058826,5,16,0.3125,14,29,0.4827586206896552,1,1,1,,,,0.47499990463256836,60.545000076293945,61.019999980926514,108,3347,1
from-string-and-format.js,,0.5316696532084647,DynaMOSA,,true,0.3055555555555556,19,32,0.59375,37,56,0.6607142857142857,2,4,0.5,,,,0.5460000038146973,60.0239999294281,60.5699999332428,94,2944,1
from-string.js,,0.5316696532084647,DynaMOSA,,true,0.03508771929824561,1,50,0.02,6,96,0.0625,1,9,0.1111111111111111,,,,0.5279998779296875,60.015000104904175,60.54299998283386,106,3307,1
from-string.js,,0.5316696532084647,DynaMOSA,,true,0.08771929824561403,2,50,0.04,10,96,0.10416666666666667,3,9,0.3333333333333333,,,,0.567000150680542,60.00399994850159,60.57100009918213,98,3045,1
from-string.js,,0.5316696532084647,DynaMOSA,,true,0.2982456140350877,8,50,0.16,22,96,0.22916666666666666,5,9,0.5555555555555556,,,,0.6610000133514404,60.01100015640259,60.67200016975403,86,2675,1
parsing-flags.js,,0.5316696532084647,DynaMOSA,,true,1,1,2,0.5,4,4,1,2,2,1,,,,0.5350000858306885,0,0.5350000858306885,0,30,1
valid.js,,0.5316696532084647,DynaMOSA,,true,0.45454545454545453,1,8,0.125,4,16,0.25,1,3,0.3333333333333333,,,,0.5990002155303955,60.00800013542175,60.60700035095215,91,2839,1
valid.js,,0.5316696532084647,DynaMOSA,,true,1.0909090909090908,3,8,0.375,9,16,0.5625,2,3,0.6666666666666666,,,,0.5780000686645508,60.02000021934509,60.598000288009644,94,2944,1
