SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
add-subtract.js,,0.6970051883798717,DynaMOSA,,true,0.23529411764705882,0,14,0,7,25,0.28,2,3,0.6666666666666666,,,,2.2930002212524414,60.00800013542175,62.301000356674194,207,6420,1
calendar.js,,0.6970051883798717,DynaMOSA,,true,0.041666666666666664,0,22,0,1,17,0.058823529411764705,1,2,0.5,,,,0.34800004959106445,60.00500011444092,60.35300016403198,199,6183,1
calendar.js,,0.6970051883798717,DynaMOSA,,true,0.125,1,22,0.045454545454545456,4,17,0.23529411764705882,2,2,1,,,,0.312999963760376,60.00699996948242,60.3199999332428,180,5582,1
compare.js,,0.6970051883798717,DynaMOSA,,true,0.08823529411764706,1,28,0.03571428571428571,1,30,0.03333333333333333,1,6,0.16666666666666666,,,,0.4529998302459717,60.001999855041504,60.454999685287476,152,4737,1
compare.js,,0.6970051883798717,DynaMOSA,,true,0.17647058823529413,2,28,0.07142857142857142,2,30,0.06666666666666667,2,6,0.3333333333333333,,,,0.37399983406066895,60.013999938964844,60.38799977302551,145,4525,1
compare.js,,0.6970051883798717,DynaMOSA,,true,0.23529411764705882,3,28,0.10714285714285714,3,30,0.1,3,6,0.5,,,,0.4100000858306885,60.00600004196167,60.41600012779236,131,4065,1
compare.js,,0.6970051883798717,DynaMOSA,,true,0.29411764705882354,4,28,0.14285714285714285,4,30,0.13333333333333333,4,6,0.6666666666666666,,,,0.4549999237060547,60.01100015640259,60.46600008010864,126,3909,1
compare.js,,0.6970051883798717,DynaMOSA,,true,0.3235294117647059,4,28,0.14285714285714285,5,30,0.16666666666666666,5,6,0.8333333333333334,,,,0.4780001640319824,60.003000020980835,60.48100018501282,126,3930,1
compare.js,,0.6970051883798717,DynaMOSA,,true,0.35294117647058826,4,28,0.14285714285714285,6,30,0.2,6,6,1,,,,0.49699997901916504,60.009000062942505,60.50600004196167,113,3524,1
constructor.js,,0.6970051883798717,DynaMOSA,,true,0.6666666666666666,11,32,0.34375,13,39,0.3333333333333333,1,3,0.3333333333333333,,,,0.4719998836517334,60.01300001144409,60.484999895095825,110,3424,1
constructor.js,,0.6970051883798717,DynaMOSA,,true,1.3636363636363635,12,32,0.375,15,39,0.38461538461538464,2,3,0.6666666666666666,,,,0.49000000953674316,60.009000062942505,60.49900007247925,101,3136,1
constructor.js,,0.6970051883798717,DynaMOSA,,true,1.393939393939394,12,32,0.375,16,39,0.41025641025641024,3,3,1,,,,0.5450000762939453,60.01199984550476,60.556999921798706,106,3291,1
diff.js,,0.6970051883798717,DynaMOSA,,true,0.06451612903225806,0,12,0,1,36,0.027777777777777776,1,2,0.5,,,,0.5850000381469727,60.00699996948242,60.592000007629395,95,2967,1
format.js,,0.6970051883798717,DynaMOSA,,true,0.03333333333333333,0,26,0,3,30,0.1,1,4,0.25,,,,0.5770001411437988,60.00499987602234,60.58200001716614,98,3060,1
format.js,,0.6970051883798717,DynaMOSA,,true,0.06666666666666667,0,26,0,4,30,0.13333333333333333,2,4,0.5,,,,0.5739998817443848,60.01900005340576,60.59299993515015,85,2662,1
format.js,,0.6970051883798717,DynaMOSA,,true,0.1,0,26,0,5,30,0.16666666666666666,3,4,0.75,,,,0.6410000324249268,60.00800013542175,60.64900016784668,86,2691,1
format.js,,0.6970051883798717,DynaMOSA,,true,0.23333333333333334,2,26,0.07692307692307693,8,30,0.26666666666666666,4,4,1,,,,0.6380000114440918,60.02300000190735,60.66100001335144,84,2606,1
from.js,,0.6970051883798717,DynaMOSA,,true,0.5,0,2,0,1,4,0.25,1,2,0.5,,,,0.695000171661377,60.01099991798401,60.706000089645386,81,2538,1
