SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
articulationPoints.js,,0.33360079716193286,DynaMOSA,,true,0.5,0,12,0,4,28,0.14285714285714285,1,7,0.14285714285714285,,,,1.5409998893737793,60.009000062942505,61.549999952316284,249,7723,1
bellmanFord.js,,0.33360079716193286,DynaMOSA,,true,0.1,0,6,0,3,18,0.16666666666666666,1,4,0.25,,,,0.3320000171661377,60.00200009346008,60.33400011062622,201,6242,1
breadthFirstSearch.js,,0.33360079716193286,DynaMOSA,,true,0.625,2,8,0.25,17,25,0.68,4,6,0.6666666666666666,,,,0.49900007247924805,60.00099992752075,60.5,172,5336,1
graphBridges.js,,0.33360079716193286,DynaMOSA,,true,0.5,0,8,0,4,26,0.15384615384615385,1,7,0.14285714285714285,,,,0.36500000953674316,60.00699996948242,60.371999979019165,167,5207,1
depthFirstSearch.js,,0.33360079716193286,DynaMOSA,,true,0.7142857142857143,1,6,0.16666666666666666,13,20,0.65,5,7,0.7142857142857143,,,,0.3689999580383301,60.00399994850159,60.37299990653992,142,4420,1
detectDirectedCycle.js,,0.33360079716193286,DynaMOSA,,true,0.5,0,8,0,6,30,0.2,1,5,0.2,,,,0.4549999237060547,60.00499987602234,60.459999799728394,140,4350,1
detectUndirectedCycle.js,,0.33360079716193286,DynaMOSA,,true,1,0,8,0,5,23,0.21739130434782608,1,3,0.3333333333333333,,,,0.4240000247955322,0,0.4240000247955322,0,30,1
detectUndirectedCycleUsingDisjointSet.js,,0.33360079716193286,DynaMOSA,,true,0.5,0,2,0,3,9,0.3333333333333333,1,4,0.25,,,,0.4440000057220459,60.00500011444092,60.449000120162964,132,4122,1
dijkstra.js,,0.33360079716193286,DynaMOSA,,true,0.15384615384615385,0,10,0,5,25,0.2,1,3,0.3333333333333333,,,,0.5649998188018799,60.00100016593933,60.56599998474121,117,3633,1
eulerianPath.js,,0.33360079716193286,DynaMOSA,,true,0.1111111111111111,0,14,0,5,36,0.1388888888888889,1,4,0.25,,,,0.6449999809265137,60.01200008392334,60.65700006484985,109,3388,1
floydWarshall.js,,0.33360079716193286,DynaMOSA,,true,0.07142857142857142,0,6,0,1,22,0.045454545454545456,1,8,0.125,,,,0.6139998435974121,60.002999782562256,60.61699962615967,104,3252,1
hamiltonianCycle.js,,0.33360079716193286,DynaMOSA,,true,0.0625,0,10,0,1,31,0.03225806451612903,1,6,0.16666666666666666,,,,0.5659999847412109,60.01900005340576,60.58500003814697,104,3237,1
kruskal.js,,0.33360079716193286,DynaMOSA,,true,0.2222222222222222,0,10,0,1,18,0.05555555555555555,1,4,0.25,,,,0.6339998245239258,60.01099991798401,60.644999742507935,96,2983,1
prim.js,,0.33360079716193286,DynaMOSA,,true,0.13333333333333333,1,12,0.08333333333333333,5,23,0.21739130434782608,1,3,0.3333333333333333,,,,0.6480000019073486,60.00499987602234,60.65299987792969,92,2877,1
stronglyConnectedComponents.js,,0.33360079716193286,DynaMOSA,,true,0.3,0,8,0,5,34,0.14705882352941177,2,10,0.2,,,,0.6410000324249268,60.01100015640259,60.652000188827515,89,2784,1
topologicalSort.js,,0.33360079716193286,DynaMOSA,,true,0.5,0,2,0,2,15,0.13333333333333333,1,5,0.2,,,,0.6349999904632568,60.02199983596802,60.656999826431274,83,2577,1
bfTravellingSalesman.js,,0.33360079716193286,DynaMOSA,,true,0.0625,0,12,0,1,40,0.025,1,6,0.16666666666666666,,,,0.7709999084472656,60.11500000953674,60.88599991798401,79,2477,1
