SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
application.js,,0.8906806400041288,DynaMOSA,,true,0.627906976744186,34,52,0.6538461538461539,141,187,0.7540106951871658,20,26,0.7692307692307693,,,,3.6419999599456787,60.080000162124634,63.72200012207031,50,1564,1
request.js,,0.8906806400041288,DynaMOSA,,true,0.42028985507246375,12,44,0.2727272727272727,63,109,0.5779816513761468,8,20,0.4,,,,1.0799999237060547,60.04099988937378,61.120999813079834,60,1884,1
response.js,,0.8906806400041288,DynaMOSA,,true,0.19383259911894274,23,174,0.13218390804597702,102,363,0.2809917355371901,13,41,0.3170731707317073,,,,7.979000091552734,60.259000062942505,68.23800015449524,8,267,1
utils.js,,0.8906806400041288,DynaMOSA,,true,0.045454545454545456,3,34,0.08823529411764706,3,76,0.039473684210526314,1,14,0.07142857142857142,,,,0.5389997959136963,60.01300001144409,60.55199980735779,113,3528,1
utils.js,,0.8906806400041288,DynaMOSA,,true,0.10606060606060606,5,34,0.14705882352941177,5,76,0.06578947368421052,3,14,0.21428571428571427,,,,0.6430001258850098,60.007000207901,60.65000033378601,92,2864,1
utils.js,,0.8906806400041288,DynaMOSA,,true,0.19696969696969696,7,34,0.20588235294117646,9,76,0.11842105263157894,4,14,0.2857142857142857,,,,0.5340001583099365,60.015000104904175,60.54900026321411,107,3343,1
utils.js,,0.8906806400041288,DynaMOSA,,true,0.24242424242424243,9,34,0.2647058823529412,13,76,0.17105263157894737,5,14,0.35714285714285715,,,,0.5279998779296875,60.015000104904175,60.54299998283386,105,3264,1
utils.js,,0.8906806400041288,DynaMOSA,,true,0.2878787878787879,11,34,0.3235294117647059,17,76,0.2236842105263158,6,14,0.42857142857142855,,,,0.5420000553131104,60.01800012588501,60.56000018119812,99,3085,1
utils.js,,0.8906806400041288,DynaMOSA,,true,0.45454545454545453,19,34,0.5588235294117647,25,76,0.32894736842105265,7,14,0.5,,,,0.49500012397766113,60.02800011634827,60.52300024032593,114,3541,1
utils.js,,0.8906806400041288,DynaMOSA,,true,0.5,21,34,0.6176470588235294,28,76,0.3684210526315789,8,14,0.5714285714285714,,,,0.5850000381469727,60.00600004196167,60.59100008010864,93,2883,1
view.js,,0.8906806400041288,DynaMOSA,,true,0.08695652173913043,1,16,0.0625,7,56,0.125,1,5,0.2,,,,0.6679999828338623,60.013999938964844,60.681999921798706,84,2606,1
init.js,,0.8906806400041288,DynaMOSA,,true,0.5,0,2,0,1,11,0.09090909090909091,1,2,0.5,,,,0.5290000438690186,60.007999897003174,60.53699994087219,98,3046,1
query.js,,0.8906806400041288,DynaMOSA,,true,0.625,4,6,0.6666666666666666,8,16,0.5,1,2,0.5,,,,0.5880000591278076,60.007000207901,60.59500026702881,95,2950,1
layer.js,,0.8906806400041288,DynaMOSA,,true,0.41935483870967744,9,22,0.4090909090909091,27,63,0.42857142857142855,4,5,0.8,,,,0.8370001316070557,60.026000022888184,60.86300015449524,61,1902,1
route.js,,0.8906806400041288,DynaMOSA,,true,0.2894736842105263,6,30,0.2,19,75,0.25333333333333335,5,8,0.625,,,,0.8009998798370361,60.039000034332275,60.83999991416931,67,2078,1
