SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
check-overflow.js,,0.13897164133355178,DynaMOSA,,true,0.2857142857142857,12,20,0.6,8,11,0.7272727272727273,1,1,1,,,,2.7060000896453857,60.01300001144409,62.71900010108948,178,5525,1
date-from-array.js,,0.13897164133355178,DynaMOSA,,true,0.5,4,8,0.5,6,14,0.42857142857142855,1,2,0.5,,,,0.3810000419616699,60.00600004196167,60.38700008392334,153,4769,1
date-from-array.js,,0.13897164133355178,DynaMOSA,,true,1,7,8,0.875,14,14,1,2,2,1,,,,0.3210000991821289,60.00200009346008,60.32300019264221,167,5192,1
from-anything.js,,0.13897164133355178,DynaMOSA,,true,0.3333333333333333,21,34,0.6176470588235294,40,56,0.7142857142857143,5,5,1,,,,0.5699999332427979,60.01300001144409,60.58299994468689,109,3395,1
from-anything.js,,0.13897164133355178,DynaMOSA,,true,0.6666666666666666,24,34,0.7058823529411765,45,56,0.8035714285714286,5,5,1,,,,0.45799994468688965,60.009000062942505,60.467000007629395,116,3601,1
from-array.js,,0.13897164133355178,DynaMOSA,,true,0.0851063829787234,2,52,0.038461538461538464,5,74,0.06756756756756757,2,5,0.4,,,,0.48200011253356934,60.00499987602234,60.48699998855591,111,3459,1
from-object.js,,0.13897164133355178,DynaMOSA,,true,0.3333333333333333,2,4,0.5,6,7,0.8571428571428571,2,2,1,,,,0.5209999084472656,60.013999938964844,60.53499984741211,108,3366,1
from-string-and-array.js,,0.13897164133355178,DynaMOSA,,true,0.35294117647058826,5,16,0.3125,14,29,0.4827586206896552,1,1,1,,,,0.5880000591278076,60.00800013542175,60.59600019454956,102,3174,1
from-string-and-format.js,,0.13897164133355178,DynaMOSA,,true,0.1388888888888889,13,32,0.40625,25,56,0.44642857142857145,1,4,0.25,,,,0.5720000267028809,60.003000020980835,60.575000047683716,98,3060,1
from-string.js,,0.13897164133355178,DynaMOSA,,true,0.03508771929824561,1,50,0.02,6,96,0.0625,1,9,0.1111111111111111,,,,0.6579999923706055,60.01099991798401,60.668999910354614,88,2734,1
from-string.js,,0.13897164133355178,DynaMOSA,,true,0.08771929824561403,2,50,0.04,10,96,0.10416666666666667,3,9,0.3333333333333333,,,,0.6600000858306885,60.01799988746643,60.67799997329712,91,2838,1
from-string.js,,0.13897164133355178,DynaMOSA,,true,0.2982456140350877,8,50,0.16,22,96,0.22916666666666666,5,9,0.5555555555555556,,,,0.6660001277923584,60.02199983596802,60.687999963760376,82,2562,1
parsing-flags.js,,0.13897164133355178,DynaMOSA,,true,1,1,2,0.5,3,4,0.75,2,2,1,,,,0.624000072479248,0,0.624000072479248,0,30,1
valid.js,,0.13897164133355178,DynaMOSA,,true,0.45454545454545453,1,8,0.125,4,16,0.25,1,3,0.3333333333333333,,,,0.692000150680542,60.00500011444092,60.69700026512146,79,2472,1
valid.js,,0.13897164133355178,DynaMOSA,,true,1.0909090909090908,3,8,0.375,9,16,0.5625,2,3,0.6666666666666666,,,,0.562999963760376,60.01699995994568,60.579999923706055,93,2888,1
