SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
add-subtract.js,,0.6999574483363753,DynaMOSA,,true,0.8823529411764706,11,14,0.7857142857142857,17,25,0.68,2,3,0.6666666666666666,,,,2.2320001125335693,60.00699996948242,62.23900008201599,197,6131,1
calendar.js,,0.6999574483363753,DynaMOSA,,true,0.2916666666666667,7,22,0.3181818181818182,2,17,0.11764705882352941,1,2,0.5,,,,0.33299994468688965,60.00499987602234,60.33799982070923,210,6525,1
calendar.js,,0.6999574483363753,DynaMOSA,,true,0.375,8,22,0.36363636363636365,4,17,0.23529411764705882,2,2,1,,,,0.2969999313354492,60.003000020980835,60.299999952316284,193,6009,1
compare.js,,0.6999574483363753,DynaMOSA,,true,0.08823529411764706,1,28,0.03571428571428571,1,30,0.03333333333333333,1,6,0.16666666666666666,,,,0.40199995040893555,60.003000020980835,60.40499997138977,160,4982,1
compare.js,,0.6999574483363753,DynaMOSA,,true,0.17647058823529413,2,28,0.07142857142857142,2,30,0.06666666666666667,2,6,0.3333333333333333,,,,0.36700010299682617,60.00399994850159,60.37100005149841,151,4708,1
compare.js,,0.6999574483363753,DynaMOSA,,true,0.23529411764705882,3,28,0.10714285714285714,3,30,0.1,3,6,0.5,,,,0.39800000190734863,60.01300001144409,60.41100001335144,133,4153,1
compare.js,,0.6999574483363753,DynaMOSA,,true,0.3235294117647059,4,28,0.14285714285714285,4,30,0.13333333333333333,4,6,0.6666666666666666,,,,0.4240000247955322,60.00500011444092,60.42900013923645,131,4076,1
compare.js,,0.6999574483363753,DynaMOSA,,true,0.35294117647058826,4,28,0.14285714285714285,5,30,0.16666666666666666,5,6,0.8333333333333334,,,,0.4119999408721924,60.00500011444092,60.41700005531311,132,4096,1
compare.js,,0.6999574483363753,DynaMOSA,,true,0.38235294117647056,4,28,0.14285714285714285,6,30,0.2,6,6,1,,,,0.43899989128112793,60.004000186920166,60.443000078201294,124,3854,1
constructor.js,,0.6999574483363753,DynaMOSA,,true,0.6666666666666666,16,32,0.5,18,39,0.46153846153846156,1,3,0.3333333333333333,,,,0.8650000095367432,60.24399995803833,61.10899996757507,85,2657,1
constructor.js,,0.6999574483363753,DynaMOSA,,true,1.3636363636363635,17,32,0.53125,20,39,0.5128205128205128,2,3,0.6666666666666666,,,,0.5519998073577881,60.02199983596802,60.573999643325806,112,3487,1
constructor.js,,0.6999574483363753,DynaMOSA,,true,1.393939393939394,17,32,0.53125,21,39,0.5384615384615384,3,3,1,,,,0.4909999370574951,60.007999897003174,60.49899983406067,110,3435,1
diff.js,,0.6999574483363753,DynaMOSA,,true,0.06451612903225806,0,12,0,1,36,0.027777777777777776,1,2,0.5,,,,0.5989999771118164,60.007999897003174,60.60699987411499,99,3099,1
format.js,,0.6999574483363753,DynaMOSA,,true,0.03333333333333333,0,26,0,3,30,0.1,1,4,0.25,,,,0.5900001525878906,60.08200001716614,60.67200016975403,97,3022,1
format.js,,0.6999574483363753,DynaMOSA,,true,0.06666666666666667,0,26,0,4,30,0.13333333333333333,2,4,0.5,,,,0.6180000305175781,60.00099992752075,60.61899995803833,95,2954,1
format.js,,0.6999574483363753,DynaMOSA,,true,0.13333333333333333,0,26,0,5,30,0.16666666666666666,3,4,0.75,,,,0.6040000915527344,60.01600003242493,60.62000012397766,91,2843,1
format.js,,0.6999574483363753,DynaMOSA,,true,0.26666666666666666,2,26,0.07692307692307693,8,30,0.26666666666666666,4,4,1,,,,0.5899999141693115,60.00100016593933,60.59100008010864,88,2745,1
from.js,,0.6999574483363753,DynaMOSA,,true,0.5,0,2,0,1,4,0.25,1,2,0.5,,,,0.6619999408721924,60.00600004196167,60.66799998283386,81,2536,1
from.js,,0.6999574483363753,DynaMOSA,,true,0.75,0,2,0,2,4,0.5,2,2,1,,,,0.6480000019073486,60.019999980926514,60.66799998283386,82,2561,1
get-set.js,,0.6999574483363753,DynaMOSA,,true,0.09090909090909091,0,22,0,1,26,0.038461538461538464,1,6,0.16666666666666666,,,,0.681999921798706,60.00399994850159,60.68599987030029,79,2466,1
get-set.js,,0.6999574483363753,DynaMOSA,,true,0.18181818181818182,2,22,0.09090909090909091,2,26,0.07692307692307693,2,6,0.3333333333333333,,,,0.7109999656677246,60.00500011444092,60.71600008010864,75,2345,1
get-set.js,,0.6999574483363753,DynaMOSA,,true,0.2727272727272727,2,22,0.09090909090909091,3,26,0.11538461538461539,3,6,0.5,,,,0.7409999370574951,60.00099992752075,60.74199986457825,74,2323,1
get-set.js,,0.6999574483363753,DynaMOSA,,true,0.3181818181818182,2,22,0.09090909090909091,5,26,0.19230769230769232,4,6,0.6666666666666666,,,,0.7090001106262207,60.01699995994568,60.7260000705719,74,2295,1
get-set.js,,0.6999574483363753,DynaMOSA,,true,0.5454545454545454,5,22,0.22727272727272727,13,26,0.5,5,6,0.8333333333333334,,,,0.7890000343322754,60.0220000743866,60.81100010871887,71,2214,1
locale.js,,0.6999574483363753,DynaMOSA,,true,0.1111111111111111,1,6,0.16666666666666666,3,11,0.2727272727272727,1,3,0.3333333333333333,,,,0.7769999504089355,60.003000020980835,60.77999997138977,70,2182,1
locale.js,,0.6999574483363753,DynaMOSA,,true,0.2222222222222222,1,6,0.16666666666666666,4,11,0.36363636363636365,2,3,0.6666666666666666,,,,0.7539999485015869,60.00800013542175,60.76200008392334,70,2173,1
min-max.js,,0.6999574483363753,DynaMOSA,,true,0.09523809523809523,2,16,0.125,7,23,0.30434782608695654,2,5,0.4,,,,0.8090000152587891,60.063000202178955,60.872000217437744,70,2184,1
