SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
articulationPoints.js,,0.10468664482013375,DynaMOSA,,true,1,1,12,0.08333333333333333,12,28,0.42857142857142855,3,7,0.42857142857142855,,,,1.6590001583099365,2.8529999256134033,4.51200008392334,9,309,1
bellmanFord.js,,0.10468664482013375,DynaMOSA,,true,0.5,2,6,0.3333333333333333,9,18,0.5,2,4,0.5,,,,0.39299988746643066,60.00699996948242,60.39999985694885,117,3657,1
breadthFirstSearch.js,,0.10468664482013375,DynaMOSA,,true,0.875,3,8,0.375,21,25,0.84,6,6,1,,,,0.4160001277923584,60.009000062942505,60.42500019073486,146,4546,1
graphBridges.js,,0.10468664482013375,DynaMOSA,,true,1,1,8,0.125,13,26,0.5,4,7,0.5714285714285714,,,,0.3359999656677246,10.111999988555908,10.447999954223633,23,743,1
depthFirstSearch.js,,0.10468664482013375,DynaMOSA,,true,0.7142857142857143,0,6,0,13,20,0.65,5,7,0.7142857142857143,,,,0.31100010871887207,60.00999999046326,60.32100009918213,180,5600,1
detectDirectedCycle.js,,0.10468664482013375,DynaMOSA,,true,1,3,8,0.375,19,30,0.6333333333333333,4,5,0.8,,,,0.37199997901916504,5.240000009536743,5.611999988555908,9,309,1
detectUndirectedCycle.js,,0.10468664482013375,DynaMOSA,,true,1,0,8,0,5,23,0.21739130434782608,1,3,0.3333333333333333,,,,0.3859999179840088,0,0.3859999179840088,0,30,1
detectUndirectedCycleUsingDisjointSet.js,,0.10468664482013375,DynaMOSA,,true,0.6666666666666666,0,2,0,6,9,0.6666666666666666,3,4,0.75,,,,0.4240000247955322,60.01100015640259,60.43500018119812,108,3369,1
dijkstra.js,,0.10468664482013375,DynaMOSA,,true,0.38461538461538464,2,10,0.2,12,25,0.48,1,3,0.3333333333333333,,,,0.5220000743865967,60.00200009346008,60.52400016784668,81,2530,1
eulerianPath.js,,0.10468664482013375,DynaMOSA,,true,0.2222222222222222,3,14,0.21428571428571427,15,36,0.4166666666666667,1,4,0.25,,,,0.5269999504089355,60.00699996948242,60.53399991989136,94,2944,1
floydWarshall.js,,0.10468664482013375,DynaMOSA,,true,0.7857142857142857,4,6,0.6666666666666666,19,22,0.8636363636363636,8,8,1,,,,0.49699997901916504,60.01900005340576,60.51600003242493,93,2895,1
hamiltonianCycle.js,,0.10468664482013375,DynaMOSA,,true,0.1875,2,10,0.2,17,31,0.5483870967741935,4,6,0.6666666666666666,,,,0.5490000247955322,60.009000062942505,60.55800008773804,90,2815,1
kruskal.js,,0.10468664482013375,DynaMOSA,,true,0.5555555555555556,3,10,0.3,10,18,0.5555555555555556,2,4,0.5,,,,0.6200001239776611,60.01699995994568,60.63700008392334,93,2889,1
prim.js,,0.10468664482013375,DynaMOSA,,true,0.4,3,12,0.25,10,23,0.43478260869565216,1,3,0.3333333333333333,,,,0.5249998569488525,60.02199983596802,60.54699969291687,95,2949,1
stronglyConnectedComponents.js,,0.10468664482013375,DynaMOSA,,true,0.6,2,8,0.25,16,34,0.47058823529411764,3,10,0.3,,,,0.6070001125335693,60.07299995422363,60.6800000667572,77,2386,1
topologicalSort.js,,0.10468664482013375,DynaMOSA,,true,0.75,1,2,0.5,7,15,0.4666666666666667,1,5,0.2,,,,0.5859999656677246,60.049999952316284,60.63599991798401,78,2417,1
bfTravellingSalesman.js,,0.10468664482013375,DynaMOSA,,true,0.25,1,12,0.08333333333333333,9,40,0.225,3,6,0.5,,,,0.7720000743865967,60.020999908447266,60.79299998283386,69,2153,1
