SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
articulationPoints.js,,0.42963872398982494,DynaMOSA,,true,0.5,0,12,0,4,28,0.14285714285714285,1,7,0.14285714285714285,,,,1.6370000839233398,60.003000020980835,61.640000104904175,245,7607,1
bellmanFord.js,,0.42963872398982494,DynaMOSA,,true,0.3,1,6,0.16666666666666666,6,18,0.3333333333333333,1,4,0.25,,,,0.40000009536743164,60.01300001144409,60.41300010681152,161,5018,1
breadthFirstSearch.js,,0.42963872398982494,DynaMOSA,,true,0.875,3,8,0.375,21,25,0.84,6,6,1,,,,0.503000020980835,60.00499987602234,60.507999897003174,171,5312,1
graphBridges.js,,0.42963872398982494,DynaMOSA,,true,0.5,0,8,0,4,26,0.15384615384615385,1,7,0.14285714285714285,,,,0.3860001564025879,60.00999999046326,60.396000146865845,162,5029,1
depthFirstSearch.js,,0.42963872398982494,DynaMOSA,,true,0.7142857142857143,0,6,0,13,20,0.65,5,7,0.7142857142857143,,,,0.3529999256134033,60.003000020980835,60.35599994659424,154,4785,1
detectDirectedCycle.js,,0.42963872398982494,DynaMOSA,,true,0.75,1,8,0.125,9,30,0.3,1,5,0.2,,,,0.4179999828338623,60.00500011444092,60.42300009727478,145,4499,1
detectUndirectedCycle.js,,0.42963872398982494,DynaMOSA,,true,1,0,8,0,7,23,0.30434782608695654,2,3,0.6666666666666666,,,,0.4369997978210449,0,0.4369997978210449,0,30,1
detectUndirectedCycleUsingDisjointSet.js,,0.42963872398982494,DynaMOSA,,true,0.8333333333333334,0,2,0,6,9,0.6666666666666666,3,4,0.75,,,,0.46700000762939453,60.009000062942505,60.4760000705719,129,4003,1
dijkstra.js,,0.42963872398982494,DynaMOSA,,true,0.3076923076923077,1,10,0.1,10,25,0.4,1,3,0.3333333333333333,,,,0.6060001850128174,60.01300001144409,60.61900019645691,111,3466,1
eulerianPath.js,,0.42963872398982494,DynaMOSA,,true,0.16666666666666666,0,14,0,6,36,0.16666666666666666,1,4,0.25,,,,0.632000207901001,60.019999980926514,60.652000188827515,105,3270,1
floydWarshall.js,,0.42963872398982494,DynaMOSA,,true,0.7857142857142857,4,6,0.6666666666666666,18,22,0.8181818181818182,8,8,1,,,,0.560999870300293,60.01400017738342,60.575000047683716,105,3273,1
hamiltonianCycle.js,,0.42963872398982494,DynaMOSA,,true,0.125,0,10,0,8,31,0.25806451612903225,3,6,0.5,,,,0.6150000095367432,60.00399994850159,60.61899995803833,98,3052,1
kruskal.js,,0.42963872398982494,DynaMOSA,,true,0.5555555555555556,3,10,0.3,11,18,0.6111111111111112,4,4,1,,,,0.6640000343322754,60.00699996948242,60.6710000038147,91,2824,1
prim.js,,0.42963872398982494,DynaMOSA,,true,0.2,1,12,0.08333333333333333,2,23,0.08695652173913043,1,3,0.3333333333333333,,,,0.6089999675750732,60.014999866485596,60.62399983406067,92,2864,1
stronglyConnectedComponents.js,,0.42963872398982494,DynaMOSA,,true,0.3,0,8,0,5,34,0.14705882352941177,2,10,0.2,,,,0.6529998779296875,60.00699996948242,60.65999984741211,89,2781,1
topologicalSort.js,,0.42963872398982494,DynaMOSA,,true,0.5,0,2,0,2,15,0.13333333333333333,1,5,0.2,,,,0.6370000839233398,60.06400012969971,60.70100021362305,84,2633,1
bfTravellingSalesman.js,,0.42963872398982494,DynaMOSA,,true,0.1875,1,12,0.08333333333333333,7,40,0.175,3,6,0.5,,,,1.1140000820159912,60.00200009346008,61.116000175476074,75,2352,1
