SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
application.js,,0.9670392586335557,DynaMOSA,,true,0.6162790697674418,33,52,0.6346153846153846,138,187,0.7379679144385026,19,26,0.7307692307692307,,,,3.7100000381469727,60.055999994277954,63.76600003242493,49,1549,1
request.js,,0.9670392586335557,DynaMOSA,,true,0.42028985507246375,11,44,0.25,60,109,0.5504587155963303,7,20,0.35,,,,1.0490000247955322,60.05399990081787,61.1029999256134,63,1955,1
response.js,,0.9670392586335557,DynaMOSA,,true,0.19383259911894274,27,174,0.15517241379310345,110,363,0.30303030303030304,15,41,0.36585365853658536,,,,9.066999912261963,60.1800000667572,69.24699997901917,8,273,1
utils.js,,0.9670392586335557,DynaMOSA,,true,0.045454545454545456,2,34,0.058823529411764705,3,76,0.039473684210526314,1,14,0.07142857142857142,,,,0.5220000743865967,60.00499987602234,60.526999950408936,113,3516,1
utils.js,,0.9670392586335557,DynaMOSA,,true,0.10606060606060606,4,34,0.11764705882352941,5,76,0.06578947368421052,3,14,0.21428571428571427,,,,0.5950000286102295,60.01400017738342,60.60900020599365,92,2853,1
utils.js,,0.9670392586335557,DynaMOSA,,true,0.19696969696969696,6,34,0.17647058823529413,9,76,0.11842105263157894,4,14,0.2857142857142857,,,,1.1440000534057617,60.01199984550476,61.15599989891052,105,3280,1
utils.js,,0.9670392586335557,DynaMOSA,,true,0.24242424242424243,8,34,0.23529411764705882,13,76,0.17105263157894737,5,14,0.35714285714285715,,,,0.5399999618530273,60.007999897003174,60.5479998588562,102,3176,1
utils.js,,0.9670392586335557,DynaMOSA,,true,0.2878787878787879,10,34,0.29411764705882354,17,76,0.2236842105263158,6,14,0.42857142857142855,,,,0.5940001010894775,60.00699996948242,60.6010000705719,98,3045,1
utils.js,,0.9670392586335557,DynaMOSA,,true,0.45454545454545453,18,34,0.5294117647058824,25,76,0.32894736842105265,7,14,0.5,,,,0.49000000953674316,60.01700019836426,60.507000207901,110,3435,1
utils.js,,0.9670392586335557,DynaMOSA,,true,0.5,20,34,0.5882352941176471,28,76,0.3684210526315789,8,14,0.5714285714285714,,,,1.495999813079834,60.021000146865845,61.51699995994568,88,2752,1
view.js,,0.9670392586335557,DynaMOSA,,true,0.08695652173913043,1,16,0.0625,7,56,0.125,1,5,0.2,,,,0.6449999809265137,60.01300001144409,60.657999992370605,85,2648,1
init.js,,0.9670392586335557,DynaMOSA,,true,0.5,0,2,0,1,11,0.09090909090909091,1,2,0.5,,,,0.5350000858306885,60.00200009346008,60.53700017929077,95,2960,1
query.js,,0.9670392586335557,DynaMOSA,,true,0.625,4,6,0.6666666666666666,8,16,0.5,1,2,0.5,,,,0.5970001220703125,60.00699996948242,60.604000091552734,94,2924,1
