SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
check-overflow.js,,0.661847381846453,DynaMOSA,,true,0.2857142857142857,12,20,0.6,8,11,0.7272727272727273,1,1,1,,,,2.4029998779296875,60.00600004196167,62.40899991989136,200,6228,1
date-from-array.js,,0.661847381846453,DynaMOSA,,true,0.5,3,8,0.375,6,14,0.42857142857142855,1,2,0.5,,,,0.3489999771118164,60.009000062942505,60.35800004005432,163,5072,1
date-from-array.js,,0.661847381846453,DynaMOSA,,true,1,6,8,0.75,14,14,1,2,2,1,,,,0.2999999523162842,60.01200008392334,60.312000036239624,178,5529,1
from-anything.js,,0.661847381846453,DynaMOSA,,true,0.23076923076923078,14,34,0.4117647058823529,20,56,0.35714285714285715,2,5,0.4,,,,0.5789999961853027,60.009000062942505,60.58800005912781,128,3993,1
from-anything.js,,0.661847381846453,DynaMOSA,,true,0.5641025641025641,25,34,0.7352941176470589,46,56,0.8214285714285714,5,5,1,,,,0.45399999618530273,60.01100015640259,60.46500015258789,121,3750,1
from-array.js,,0.661847381846453,DynaMOSA,,true,0.0851063829787234,2,52,0.038461538461538464,5,74,0.06756756756756757,2,5,0.4,,,,0.505000114440918,60.11300015449524,60.61800026893616,109,3381,1
from-object.js,,0.661847381846453,DynaMOSA,,true,0.5,2,4,0.5,6,7,0.8571428571428571,2,2,1,,,,0.5390000343322754,60.00499987602234,60.543999910354614,106,3313,1
from-string-and-array.js,,0.661847381846453,DynaMOSA,,true,0.35294117647058826,5,16,0.3125,14,29,0.4827586206896552,1,1,1,,,,0.565000057220459,60.00600004196167,60.57100009918213,112,3496,1
from-string-and-format.js,,0.661847381846453,DynaMOSA,,true,0.2777777777777778,16,32,0.5,34,56,0.6071428571428571,2,4,0.5,,,,0.5770001411437988,60.01100015640259,60.58800029754639,93,2899,1
from-string.js,,0.661847381846453,DynaMOSA,,true,0.03508771929824561,1,50,0.02,6,96,0.0625,1,9,0.1111111111111111,,,,0.5580000877380371,60.0220000743866,60.580000162124634,95,2973,1
from-string.js,,0.661847381846453,DynaMOSA,,true,0.08771929824561403,2,50,0.04,10,96,0.10416666666666667,3,9,0.3333333333333333,,,,0.6189999580383301,60.02199983596802,60.64099979400635,88,2748,1
from-string.js,,0.661847381846453,DynaMOSA,,true,0.2982456140350877,8,50,0.16,22,96,0.22916666666666666,5,9,0.5555555555555556,,,,0.7049999237060547,60,60.704999923706055,79,2479,1
parsing-flags.js,,0.661847381846453,DynaMOSA,,true,1,2,2,1,4,4,1,2,2,1,,,,1.0299999713897705,0,1.0299999713897705,0,30,1
valid.js,,0.661847381846453,DynaMOSA,,true,0.45454545454545453,1,8,0.125,4,16,0.25,1,3,0.3333333333333333,,,,0.6430001258850098,60.02300000190735,60.66600012779236,91,2832,1
valid.js,,0.661847381846453,DynaMOSA,,true,1.0909090909090908,3,8,0.375,9,16,0.5625,2,3,0.6666666666666666,,,,2.245999813079834,60.01100015640259,62.25699996948242,97,3035,1
