SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
Matrix.js,,0.07315704120453398,DynaMOSA,,true,0.25806451612903225,2,38,0.05263157894736842,20,107,0.18691588785046728,1,24,0.041666666666666664,,,,1.8840000629425049,60.01899981498718,61.90299987792969,158,4901,1
Matrix.js,,0.07315704120453398,DynaMOSA,,true,0.45161290322580644,9,38,0.23684210526315788,30,107,0.2803738317757009,3,24,0.125,,,,0.29600000381469727,60.013999938964844,60.30999994277954,200,6230,1
Matrix.js,,0.07315704120453398,DynaMOSA,,true,0.5645161290322581,13,38,0.34210526315789475,39,107,0.3644859813084112,6,24,0.25,,,,0.2999999523162842,60.00999999046326,60.30999994277954,190,5899,1
Matrix.js,,0.07315704120453398,DynaMOSA,,true,0.7096774193548387,13,38,0.34210526315789475,40,107,0.37383177570093457,8,24,0.3333333333333333,,,,0.30500006675720215,60.08400011062622,60.38900017738342,189,5883,1
Matrix.js,,0.07315704120453398,DynaMOSA,,true,0.9032258064516129,16,38,0.42105263157894735,50,107,0.4672897196261682,10,24,0.4166666666666667,,,,0.4230000972747803,60.01699995994568,60.44000005722046,147,4584,1
Matrix.js,,0.07315704120453398,DynaMOSA,,true,1.2741935483870968,20,38,0.5263157894736842,57,107,0.5327102803738317,11,24,0.4583333333333333,,,,0.43600010871887207,60.019999980926514,60.456000089645386,127,3946,1
Matrix.js,,0.07315704120453398,DynaMOSA,,true,1.4516129032258065,26,38,0.6842105263157895,65,107,0.6074766355140186,13,24,0.5416666666666666,,,,3.687999963760376,60.187999963760376,63.87599992752075,19,617,1
Matrix.js,,0.07315704120453398,DynaMOSA,,true,1.5,28,38,0.7368421052631579,69,107,0.6448598130841121,14,24,0.5833333333333334,,,,0.437000036239624,60.007999897003174,60.4449999332428,127,3949,1
Matrix.js,,0.07315704120453398,DynaMOSA,,true,1.5483870967741935,30,38,0.7894736842105263,73,107,0.6822429906542056,15,24,0.625,,,,0.5,60.014999866485596,60.514999866485596,123,3831,1
Matrix.js,,0.07315704120453398,DynaMOSA,,true,1.6290322580645162,30,38,0.7894736842105263,74,107,0.6915887850467289,16,24,0.6666666666666666,,,,0.43900012969970703,60.00800013542175,60.44700026512146,114,3558,1
Matrix.js,,0.07315704120453398,DynaMOSA,,true,1.8225806451612903,30,38,0.7894736842105263,75,107,0.7009345794392523,17,24,0.7083333333333334,,,,0.4530000686645508,60.01900005340576,60.47200012207031,108,3376,1
Matrix.js,,0.07315704120453398,DynaMOSA,,true,2.0161290322580645,30,38,0.7894736842105263,76,107,0.7102803738317757,18,24,0.75,,,,0.4890000820159912,60.01900005340576,60.50800013542175,106,3303,1
