SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
application.js,,0.19409052404482516,DynaMOSA,,true,0.627906976744186,34,52,0.6538461538461539,138,187,0.7379679144385026,19,26,0.7307692307692307,,,,3.6649999618530273,60.05800008773804,63.723000049591064,50,1559,1
request.js,,0.19409052404482516,DynaMOSA,,true,0.42028985507246375,12,44,0.2727272727272727,63,109,0.5779816513761468,8,20,0.4,,,,1.0950000286102295,60.05199980735779,61.14699983596802,62,1924,1
response.js,,0.19409052404482516,DynaMOSA,,true,0.18502202643171806,23,174,0.13218390804597702,106,363,0.29201101928374656,13,41,0.3170731707317073,,,,9.17199993133545,60.128000020980835,69.29999995231628,8,266,1
utils.js,,0.19409052404482516,DynaMOSA,,true,0.045454545454545456,3,34,0.08823529411764706,3,76,0.039473684210526314,1,14,0.07142857142857142,,,,0.5380001068115234,60.01900005340576,60.557000160217285,114,3535,1
utils.js,,0.19409052404482516,DynaMOSA,,true,0.10606060606060606,5,34,0.14705882352941177,5,76,0.06578947368421052,3,14,0.21428571428571427,,,,0.6029999256134033,60.01400017738342,60.617000102996826,91,2840,1
utils.js,,0.19409052404482516,DynaMOSA,,true,0.19696969696969696,7,34,0.20588235294117646,9,76,0.11842105263157894,4,14,0.2857142857142857,,,,0.5260000228881836,60.01200008392334,60.53800010681152,107,3323,1
utils.js,,0.19409052404482516,DynaMOSA,,true,0.24242424242424243,9,34,0.2647058823529412,13,76,0.17105263157894737,5,14,0.35714285714285715,,,,0.5210001468658447,60.01300001144409,60.53400015830994,103,3222,1
utils.js,,0.19409052404482516,DynaMOSA,,true,0.2878787878787879,11,34,0.3235294117647059,17,76,0.2236842105263158,6,14,0.42857142857142855,,,,0.5570001602172852,60.0220000743866,60.57900023460388,99,3095,1
utils.js,,0.19409052404482516,DynaMOSA,,true,0.45454545454545453,19,34,0.5588235294117647,25,76,0.32894736842105265,7,14,0.5,,,,0.4930000305175781,60.02300000190735,60.51600003242493,112,3489,1
utils.js,,0.19409052404482516,DynaMOSA,,true,0.5,21,34,0.6176470588235294,28,76,0.3684210526315789,8,14,0.5714285714285714,,,,0.5950000286102295,60.014999866485596,60.609999895095825,92,2856,1
view.js,,0.19409052404482516,DynaMOSA,,true,0.08695652173913043,1,16,0.0625,7,56,0.125,1,5,0.2,,,,0.7030000686645508,60.0220000743866,60.72500014305115,84,2634,1
init.js,,0.19409052404482516,DynaMOSA,,true,0.5,0,2,0,1,11,0.09090909090909091,1,2,0.5,,,,0.5269999504089355,60.00600004196167,60.532999992370605,100,3116,1
query.js,,0.19409052404482516,DynaMOSA,,true,0.625,4,6,0.6666666666666666,8,16,0.5,1,2,0.5,,,,0.5540001392364502,60.007999897003174,60.562000036239624,94,2934,1
layer.js,,0.19409052404482516,DynaMOSA,,true,0.4838709677419355,11,22,0.5,33,63,0.5238095238095238,4,5,0.8,,,,0.8989999294281006,60.03200006484985,60.930999994277954,62,1950,1
route.js,,0.19409052404482516,DynaMOSA,,true,0.2894736842105263,6,30,0.2,19,75,0.25333333333333335,5,8,0.625,,,,0.8520002365112305,60.032999992370605,60.885000228881836,65,2031,1
