SUBJECT,CONFIGURATION,SEED,ALGORITHM,PROBE_ENABLED,CONSTANT_POOL_ENABLED,COVERAGE,COVERED_BRANCHES,TOTAL_BRANCHES,BRANCH_COVERAGE,COVERED_LINES,TOTAL_LINES,LINE_COVERAGE,COVERED_FUNCTIONS,TOTAL_FUNCTIONS,FUNCTION_COVERAGE,COVERED_PROBES,TOTAL_PROBES,PROBE_COVERAGE,INITIALIZATION_TIME,SEARCH_TIME,TOTAL_TIME,ITERATIONS,EVALUATIONS,VERSION
check-overflow.js,,0.32863747583440706,DynaMOSA,,true,0.09523809523809523,1,20,0.05,3,11,0.2727272727272727,1,1,1,,,,2.2300000190734863,60.007999897003174,62.23799991607666,223,6940,1
date-from-array.js,,0.32863747583440706,DynaMOSA,,true,0.5,4,8,0.5,6,14,0.42857142857142855,1,2,0.5,,,,0.3410000801086426,60.01199984550476,60.3529999256134,167,5192,1
date-from-array.js,,0.32863747583440706,DynaMOSA,,true,1,7,8,0.875,14,14,1,2,2,1,,,,0.2969999313354492,60.007999897003174,60.30499982833862,187,5825,1
from-anything.js,,0.32863747583440706,DynaMOSA,,true,0.15384615384615385,7,34,0.20588235294117646,13,56,0.23214285714285715,2,5,0.4,,,,0.4179999828338623,60.014999866485596,60.43299984931946,144,4474,1
from-anything.js,,0.32863747583440706,DynaMOSA,,true,0.48717948717948717,23,34,0.6764705882352942,44,56,0.7857142857142857,5,5,1,,,,0.5079998970031738,60.01199984550476,60.519999742507935,119,3690,1
from-array.js,,0.32863747583440706,DynaMOSA,,true,0.06382978723404255,1,52,0.019230769230769232,4,74,0.05405405405405406,2,5,0.4,,,,0.44700002670288086,60.00600004196167,60.45300006866455,124,3846,1
from-object.js,,0.32863747583440706,DynaMOSA,,true,0.3333333333333333,2,4,0.5,6,7,0.8571428571428571,2,2,1,,,,0.4119999408721924,60.00499987602234,60.41699981689453,134,4174,1
from-string-and-array.js,,0.32863747583440706,DynaMOSA,,true,0.058823529411764705,0,16,0,2,29,0.06896551724137931,1,1,1,,,,0.4419999122619629,60.00099992752075,60.442999839782715,128,3969,1
from-string-and-format.js,,0.32863747583440706,DynaMOSA,,true,0.1111111111111111,2,32,0.0625,8,56,0.14285714285714285,1,4,0.25,,,,0.47499990463256836,60.00699996948242,60.48199987411499,113,3529,1
from-string.js,,0.32863747583440706,DynaMOSA,,true,0.03508771929824561,1,50,0.02,6,96,0.0625,1,9,0.1111111111111111,,,,0.4659998416900635,60.007999897003174,60.47399973869324,115,3583,1
from-string.js,,0.32863747583440706,DynaMOSA,,true,0.07017543859649122,1,50,0.02,8,96,0.08333333333333333,3,9,0.3333333333333333,,,,0.5280001163482666,60.01600003242493,60.54400014877319,104,3250,1
from-string.js,,0.32863747583440706,DynaMOSA,,true,0.19298245614035087,3,50,0.06,14,96,0.14583333333333334,4,9,0.4444444444444444,,,,0.623999834060669,60.01300001144409,60.63699984550476,89,2770,1
parsing-flags.js,,0.32863747583440706,DynaMOSA,,true,1,1,2,0.5,3,4,0.75,2,2,1,,,,0.5230000019073486,0,0.5230000019073486,0,30,1
valid.js,,0.32863747583440706,DynaMOSA,,true,0.45454545454545453,1,8,0.125,4,16,0.25,1,3,0.3333333333333333,,,,0.5319998264312744,60.00999999046326,60.54199981689453,100,3100,1
valid.js,,0.32863747583440706,DynaMOSA,,true,1.0909090909090908,3,8,0.375,9,16,0.5625,2,3,0.6666666666666666,,,,0.567000150680542,60.00499987602234,60.57200002670288,97,3024,1
